id_book,name_book
576.3/Х993-206583,"Хэм, Артур. Гистология [Текст] : в 5-ти томах : пер. с англ. Том 5 : Системы организма : продолжение, 1983. - 294 с."
576.3/Х993-968856,"Хэм, Артур. Гистология [Текст] : в 5-ти томах : пер. с англ. Том 1 : Введение. Биология клетки, 1983. - 272 с."
576.3/Ч437-067453,
576.3/Ч437-101672,
576.3/Ч437-925866,
576.32/.36/М750-214608,
576.32/.36/М750-390413,
576.8/B71-562070,
576.8/М422-490211,
576.8/М422-814393,"Медицинская микробиология [Текст] : Эффективная система изучения материала. 500 вопросов и ответов с пояснениями. Справочник / Ред. В. И. Покровский, Ред. О. К. Поздеев, 1998. - 1200 с."
576.8/М501-396197,
576.8/М597-660494,
576.8/М597-875045,
576.8/М96-505227,
576.8/П471-364826,
576.8/П471-397178,
576.8/П471-637646,
576.8/П471-659406,
576.8/П471-659406,"Поздеев, Оскар Кимович. Медицинская микробиология [Текст] : учебное пособие для студентов медицинских вузов / О. К. Поздеев ; под ред. В. И. Покровского, 2010. - 768 с. ; [8] л. ил. с."
576.8/Р851-240915,
576.89/О753-649345,
576.89/П180-077043,
576.89/П180-502406,
576/Г491-746530014,
576/М750-032371,
576/М750-971106,
576/П471-136028,
576/П471-136028,"Поздеев, Оскар Кимович. Медицинская микробиология [Текст] : учебное пособие для студентов медицинских вузов / О. К. Поздеев ; ред. : В. И. Покровский, 2008. - 768 с."
576/П471-136028,"Поздеев, Оскар Кимович. Медицинская микробиология [Текст] : учебное пособие для студентов медицинских вузов / О. К. Поздеев ; сост.: В. А. Анохин, О. Н. Ильинская, М. П. Шулаева ; под ред. В. И. Покровского, 2008. - 768 с. ; [8] л. ил. с."
576/С793-432945108,
577-15/К675-542267,
577.1(075.8)/Б484-000135,
577.1(075.8)/Б484-500025,
577.1(075.8)/Б484-500025,"Березов, Темирболат Темболатович. Биологическая химия [Текст] : учебник / Т. Т. Березов, Б. Ф. Коровкин ; ред. С. С. Дебов, 1990. - 542 с."
